tid,pl_orbper,pl_rade,st_teff,tfopwg_disp,is_exoplanet
121490076,14.2456603,3.68209,4760.0,KP,yes
47482754,15.3471548,2.53444,5791.0,PC,yes
287326127,24.9636551,4.53167,6388.0,PC,yes
426032475,7.8374554,2.26966,6289.7,PC,yes
426032475,3.8638303,1.80822,6289.7,PC,yes
151959065,10.5426254,22.0104106,6114.0,FP,no
382521776,4.3934744,10.511208,5349.0,PC,yes
9032367,1.631858,11.400179,4778.0,PC,yes
349891396,1.3003394,12.0407,3658.0,PC,yes
221566773,3.2529571,15.5894,6623.0,PC,yes
412666676,4.6068687,12.7334,5917.0,PC,yes
76899250,3.3357969,11.1895,6517.0,PC,yes
324150445,2.9879341,11.6667,5315.0,PC,yes
171886633,2.8475582,16.2689,6372.0,PC,yes
89417257,3.6234424,9.13018,5815.0,PC,yes
91324328,4.6588405,10.0709,4768.0,PC,yes
158588995,1.9771658,5.2706003,3467.0,CP,no
174070181,3.3505941,11.4279,5579.0,PC,yes
263203229,5.0061978,12.4847,6713.0,FP,no
307232923,8.1678648,10.7664,5859.0,PC,no
361403927,5.9097139,18.7334,6508.0,PC,no
345056639,0.8674623,12.8076,6470.0,PC,no
301247383,5.2452852,11.9863,5928.0,PC,yes
367900542,1.20306,12.8325,4204.0,PC,no
343717397,0.7025922,5.49838,5875.0,APC,no
421056636,4.5932835,11.9834,5988.0,PC,yes
426901646,8.6121286,12.0872,7929.0,PC,no
169226822,4.1780637,14.6952606,5620.0,KP,yes
299876474,2.5950111,10.8614,3875.0,FP,yes
381448973,2.9419791,15.3905,7277.0,PC,no
87422071,11.3648628,9.30846,6128.0,PC,no
301248781,1.0169814,12.1981,5616.0,PC,no
261192051,1.9943104,17.6537,7247.0,PC,no
381468938,5.7585993,11.2259,5090.0,PC,no
314193010,4.9354155,16.6116,6500.0,PC,no
89659632,3.5193417,14.4544,5620.0,PC,yes
383313006,12.6136992,2.58082,3719.0,PC,yes
57011946,1.318678,10.1378,5764.0,PC,no
219187649,2.1503007,14.1253056,5430.0,PC,no
361467239,5.2820398,9.84673,5415.0,PC,yes
234540647,4.3430254,13.5998,6594.0,PC,no
360224870,5.1778752,11.9282,3599.0,PC,yes
96829917,2.4519381,17.3192,7085.0,PC,no
148523092,2.8562935,18.1559,6383.0,FP,yes
420369105,2.7967251,19.3726,7566.0,PC,no
311856080,2.2104947,13.6352,5421.0,PC,yes
90156362,2.3519086,18.0511,6026.0,PC,no
365952328,4.8741147,14.8251,6085.0,FP,yes
304430662,5.6858804,13.193,5492.0,PC,yes
280206394,11.2365977,13.0203,6446.0,CP,yes
375297961,14.6768874,9.65258,5230.0,PC,yes
61621800,6.8552506,11.7073,6847.0,PC,no
469813927,3.940549,7.73812,5493.0,PC,yes
355138852,3.272056,10.5823,5668.0,PC,yes
79660831,4.5833112,9.62957,5853.0,PC,no
100263315,0.5940157,7.9118,5663.0,APC,no
344552721,1.9519092,10.4769,3498.0,PC,no
32443914,3.3615701,16.5271,6258.0,PC,yes
421990278,3.9718475,8.29625,6064.0,PC,yes
467931774,1.3504913,8.65039,4858.0,PC,no
294395926,11.3298459,3.4134506,5624.0,PC,yes
419738713,13.4570562,10.2486,5771.0,PC,yes
411955845,2.7638775,11.9271,6155.0,PC,yes
254209017,1.7278017,17.158,6460.0,PC,no
291013124,6.0368213,13.3128,3445.0,PC,yes
253857911,3.1539313,15.5528,6610.0,PC,yes
219978369,16.2501976,8.04744,6177.0,PC,no
253788533,2.7142282,17.7291,6063.0,PC,yes
201658484,2.9588636,16.201,6405.0,PC,yes
319568755,24.092358,12.4646,5388.0,PC,yes
90935909,4.2221583,7.93123,5589.8,PC,yes
308050066,11.1755425,17.5706,6655.0,FP,no
129458276,6.1030299,16.3974,6057.0,PC,no
101272159,18.8224069,12.5063,5661.0,PC,yes
326327260,7.9605908,5.94344,5081.5,PC,yes
352438619,6.5516113,7.01051,4841.8,PC,yes
408609355,7.3099457,12.4526,6391.0,PC,no
269372232,2.1250402,12.6314,5355.0,PC,yes
32046665,3.7871416,8.91723,5594.0,PC,yes
164249928,0.9898852,11.4457,5339.0,APC,no
290403522,22.3751134,12.8125,6477.7,PC,no
387295547,0.664786,5.36785,6333.0,PC,no
335499997,0.433569,4.8760213,5967.0,APC,no
254174907,4.1518071,10.2109,6702.0,PC,no
90935995,1.2245052,19.6011,4337.4,PC,no
262470965,1.1079142,12.7389,3969.0,APC,no
166495921,3.3522572,10.9307,5951.0,PC,no
100264497,3.7724643,13.0104,6170.0,PC,yes
112989868,1.040425,11.6289,4750.0,PC,no
144327080,23.2490769,15.7473,4849.0,APC,no
441076258,6.6210878,9.48332,4790.0,PC,yes
261680542,3.0449187,20.761,6026.0,PC,no
29821723,2.6855972,11.0734,3822.0,PC,yes
410450228,15.7784931,18.2872401,7447.0,PC,no
214515989,11.3498282,12.2742,6009.0,PC,yes
129711632,1.1602698,18.336,3692.0,PC,no
92443533,12.6357243,13.1329,5951.0,PC,yes
364267778,2.3557153,1.98374,4851.0,PC,yes
211352962,0.7941828,8.86489,6397.0,PC,no
233964924,17.9217736,16.7867,5144.1,PC,no
278525028,10.9267866,13.7902,5792.8,PC,yes
402027382,3.1998039,6.9761,5430.0,PC,yes
281666033,10.1956949,7.45333,5791.0,PC,yes
327917279,8.5467163,6.73372,5557.6,PC,yes
429304876,6.8392388,3.74186,5085.0,CP,yes
350821320,2.014214,2.55092,5039.0,PC,no
197643976,3.535713,4.58576,5222.0,KP,yes
261679541,2.7492112,10.486,3794.0,PC,yes
259884973,2.8411187,5.54834,5517.0,PC,no
197642926,5.407469,12.0272,5417.0,PC,yes
197598125,16.4547455,4.11474,5826.0,PC,yes
55450156,6.4375108,2.10567,5203.0,PC,yes
302453291,4.4738444,11.2091,4943.1,PC,yes
278666476,3.4894537,11.1177,5415.7,PC,yes
469967533,23.842,17.1852,5923.2,PC,no
437248515,3.4058895,17.2861065,6302.0,KP,no
29430403,1.8778647,13.2226172,5100.0,PC,no
380884709,57.1050077,5.93946,5816.0,PC,no
8995204,5.1392756,2.17365,4014.0,PC,no
4610830,8.2616616,3.30997,5281.0,KP,yes
49735922,6.3392677,3.91968,5289.0,KP,yes
301235044,0.2803246,1.64829,4477.0,KP,yes
422618449,9.100412,2.59387,5013.7,KP,yes
262584907,0.9494413,1.37109,5872.1,PC,no
278892590,1.5109447,1.2038917,5780.0,KP,yes
126982911,2.9944742,8.6826968,5756.0,PC,yes
462162948,19.8507621,8.778562,9488.0,PC,no
380886534,8.9000334,15.1261771,5854.0,PC,no
257467784,13.9285074,9.5784743,5103.41,PC,yes
58858008,5.3920955,18.2452387,5752.18,PC,no
369474541,5.4977872,14.0381026,6281.0,PC,no
311086350,3.8068712,8.6543461,3913.0,PC,yes
399571743,4.7443604,7.57257,5420.1,PC,yes
254296853,3.334884,10.5691,5771.0,PC,no
150063444,1.3939452,8.87293,6140.0,PC,no
230982415,7.5954765,13.1172,3768.0,PC,yes
434100688,1825.048364,12.7111,6290.0,FP,yes
281731203,11.6332127,10.264,5287.7,KP,yes
9166136,6.0803777,3.36588,4275.7,PC,yes
350861689,12.0101118,2.28751,4073.0,PC,yes
166671025,16.7382238,9.09208,4551.0,PC,no
197808753,10.636983,8.16912,6297.0,PC,yes
55363630,2.7663479,6.35856,6413.0,PC,no
274017513,26.3333899,9.07333,5309.0,PC,yes
254301731,0.6541517,15.3922,3657.0,PC,no
281596890,10.0512067,5.57868,3428.0,PC,yes
201254754,3.3024845,1.73871,3634.0,PC,yes
237909527,9.6804752,11.5702,5622.0,PC,yes
339857675,3.5137609,3.3397496,6279.8,PC,yes
36646052,0.6183488,10.2266,5272.0,PC,no
293267224,3.7942532,11.3603,5753.6,PC,yes
408508003,8.2241876,11.9576,5669.2,PC,no
419957314,7.8407154,9.86579,5703.0,PC,yes
25959926,15.5106583,6.93651,5472.0,PC,yes
405269313,2.4465664,4.74384,4185.5,PC,no
344224831,8.0179256,9.29428,5356.0,FP,yes
405230669,3.6810755,8.85628,5465.0,PC,yes
408506314,3.4106422,11.8996,5222.0,PC,no
28872266,763.9701133,8.20454,3671.0,PC,yes
74534430,36.2995129,2.2115007,4253.9,PC,no
58726656,6.6968572,3.89953,6466.5,PC,no
426471754,12.4652143,2.51956,5647.1,PC,yes
150096001,11.0248821,2.46843,3798.0,KP,yes
67395329,18.8204255,3.5747237,5450.0,PC,yes
4426490,2.668957,16.1018337,5983.3,FP,no
403693870,3.5245689,17.3489851,6203.0,PC,yes
377024332,15.1771428,2.80249,6200.0,FP,yes
365007485,33.5920255,9.88421,5468.0,KP,yes
262135904,2.0990769,4.13797,8853.0,FP,no
364955057,13.5853161,3.82513,5854.0,PC,yes
339636032,6.8787507,3.45801,6636.0,FP,no
4486230,14.9166631,1.92053,5434.0,PC,yes
431899136,1.9769396,15.8982,6440.5,PC,no
293075732,0.5666806,8.04611,5517.0,FP,no
393818343,,3.8324012,5657.0,CP,yes
156514476,14.4217699,9.4489967,6026.94,PC,yes
154067753,11.6515287,11.0647635,5335.0,PC,yes
397053253,4.8003341,5.5672157,4664.59,PC,yes
39174810,6.5883481,9.5170822,6186.7,PC,yes
312543349,19.9253903,10.8355197,6213.0,PC,yes
282794970,10.5465818,18.8533824,5726.0,PC,no
445822015,1.66402,7.65443,4841.3,FP,no
5364106,,6.5779189,5964.0,PC,yes
165312726,8.3106603,8.109016,5675.0,PC,yes
253054954,17.8961832,11.0501866,5767.33,PC,no
272125414,,8.5614402,6140.0,PC,yes
67512645,3.3706303,9.3830336,3133.0,CP,no
252537013,7.0469712,3.77076,5940.0,FP,yes
9707944,19.7357748,3.5822698,5985.0,PC,yes
89043973,8.330174,13.52336,5858.0,PC,yes
441158994,18.1070683,3.3584758,4024.0,PC,no
139879080,2.8625937,1.1780056,5503.0,PC,yes
101497191,3.64376,,5463.2,FP,yes
140893722,13.9223368,1.7196615,4468.0,PC,yes
262928973,3.2727859,1.4541092,4550.0,PC,yes
167656187,36.4358589,2.8743721,6597.0,PC,yes
9216075,4.9676784,3.8407588,6971.2,APC,no
387294150,16.8267434,2.9646311,3944.0,PC,yes
354846183,1083.5575987,13.8558129,6002.0,PC,yes
195192253,3.4770171,11.8571021,5225.91,PC,no
198185513,3.3795099,10.862172,5203.0,PC,yes
197039766,3.7120776,5.11821,5501.09,PC,yes
252913663,4.4284676,7.976213,3893.0,PC,yes
156991337,6.9055908,3.3369764,5846.0,FP,yes
288471046,2.5139302,12.9860395,5585.0,PC,yes
428812049,16.2520546,2.9719,6696.0,PC,yes
67181830,7.63779,2.22751,5924.0,PC,yes
121070864,0.5843146,5.71748,6870.8,PC,no
59369068,9.3079811,18.225,6076.4,PC,no
367439938,2.4915545,5.46811,8013.0,PC,no
264159776,3.9155539,16.5322,6285.0,PC,no
47220926,9.7716812,9.12933,6518.8,PC,yes
365509373,14.2308461,9.75869,5787.9,PC,yes
69054388,0.7603078,14.9311,4069.0,APC,no
320417762,1.03604,3.52761,9622.0,FA,no
84126162,3.6688102,9.85973,5821.5,FP,no
58474992,25.714253,15.8297,5677.8,FP,no
114422211,5.0989519,7.74162,6305.0,PC,yes
418184767,6.7274903,11.3939,5221.4,PC,no
91777086,91.9283414,9.22033,6118.4,PC,yes
57147191,5.9785287,13.9371,3674.0,PC,no
76731445,8.2864221,9.77567,5643.0,PC,yes
67349298,4.3427321,13.7163,5737.3,PC,yes
45376816,3.8978437,13.8047,6280.0,PC,yes
49524528,719.5740937,10.9394,4854.0,PC,yes
458589703,,17.7255,4654.2,FA,no
462507821,7.2218817,13.5058,6172.8,PC,yes
307375528,2.2183625,11.9385,6307.0,PC,no
63307816,8.9533044,11.7455,5808.0,PC,yes
78290597,9.765482,12.1312,5887.0,PC,yes
19560484,2.8398671,13.7553,5954.0,PC,yes
270048796,1.763034,9.55649,3958.0,PC,no
63082902,10.298566,4.00839,4201.6,PC,yes
294434193,1.3809769,5.73354,7445.4,PC,no
114600571,4.8789974,15.3642,6473.0,PC,no
88929544,1.9207699,13.6773,6039.4,PC,no
55383975,48.0511988,12.8456117,5354.96,FP,no
421006834,0.3052608,2.03448,3338.0,PC,no
74389253,2.9371797,15.95,6610.0,PC,yes
238506223,11.2320736,7.84543,6234.0,PC,yes
262137985,5.6906792,15.1551,6749.0,PC,no
421005422,12.3027503,2.60986,5181.1,PC,yes
392022763,14.8547783,11.426,6397.0,PC,no
14435301,13.2272686,12.0458,5648.0,PC,yes
457039843,6.5202038,16.0234,6628.0,PC,no
438329568,5.4911822,11.618,6250.0,APC,yes
45905504,3.2232502,11.4574,7164.1,PC,no
55559618,21.3764237,2.6824173,5591.0,PC,yes
165965790,2.0478359,12.2554,3854.0,PC,no
83180637,3.7279887,18.1003,6514.0,PC,yes
400466395,5.1391542,10.2495,5974.6,FP,no
70435923,0.8204734,8.70762,5956.8,APC,no
443607377,4.0207557,3.74825,5019.9,PC,yes
81963214,5.1185703,11.7972,6547.8,PC,yes
294350792,12.3900547,9.88852,6824.2,PC,no
30853990,160.6760208,3.2160534,5389.7,PC,yes
219108677,5.9815745,13.6663996,4403.0,PC,yes
230013442,3.1381914,12.7099203,5210.0,PC,yes
77156829,0.8602406,0.9718795,3450.0,CP,yes
77156829,3.6942604,1.0428407,3450.0,CP,yes
77156829,4.9652069,0.8566925,3450.0,CP,yes
204496071,1.3059494,7.489346,5107.3,APC,no
404715325,17.2367433,3.9264923,5911.15,PC,yes
435339558,21.9903619,4.6034655,5294.0,KP,yes
56658270,8.8349261,9.0595904,3303.0,CP,no
243208884,4.7645838,3.1594083,5432.25,PC,yes
80224448,5.9693397,1.3473608,6007.0,PC,yes
80224448,28.0693949,1.6221344,6007.0,PC,yes
243030574,2.1659522,2.9108183,6194.54,PC,no
27635334,4.7335575,5.3852666,5496.0,KP,yes
121990418,2.3475051,5.4152906,5924.0,PC,no
17129975,1.5142292,11.6042711,6616.0,FP,no
17129975,4.5565614,11.372041,6616.0,PC,no
77253676,8.6078603,2.6206141,5447.0,APC,yes
271749758,11.714447,11.53374,5165.0,KP,yes
354031707,4.1866989,13.6762774,6309.0,PC,yes
219824470,5.4809114,8.44272,5907.0,PC,no
427765233,31.6527509,3.1745,5626.0,PC,yes
348684814,7.7517707,7.24338,5741.0,PC,yes
158381418,2.1449013,,,APC,no
5972036,1.7346044,4.46251,6850.0,PC,no
436575927,5.0957983,1.92318,4197.0,KP,yes
320847025,9.1258136,0.9704787,4747.13,PC,yes
26078330,8.754708,3.5438108,5888.0,KP,yes
141527579,15.0867738,2.0905859,3570.0,PC,yes
422912527,,2.416155,6186.0,PC,yes
443823169,425.4506963,2.0762333,3261.0,PC,no
113921235,59.8473992,11.7556773,5765.3,CP,no
368628986,31.1571613,2.6946338,6317.08,PC,yes
83181153,,3.5506895,3683.0,KP,yes
59490344,748.7146251,3.4308988,5235.0,PC,yes
366302410,1.2117417,12.6463,3521.0,PC,no
21035365,4.6017382,17.8729,6233.0,PC,no
70897115,13.414031,8.766,5614.0,PC,yes
261141602,1.4956727,6.10516,4812.0,FP,no
149302744,14.8011934,2.44796,6138.6,PC,yes
149302744,33.6336133,2.30517,6138.6,PC,yes
149302744,672.6366236,2.9749826,6138.6,PC,yes
353302490,1.5829358,8.45955,6047.9,PC,no
440562226,0.9902419,15.3849,5643.0,APC,no
259330386,15.1389808,4.03127,4448.2,PC,no
408656366,0.3695622,4.9835,5661.0,APC,no
55390413,1.8819016,7.09086,4704.0,FP,no
383829317,9.9444971,11.3375,6576.0,PC,no
41875043,0.9602835,6.0323,5708.0,FP,no
357858008,16.179367,10.3462,5576.0,PC,yes
350733403,27.035894,6.01419,4225.0,PC,no
444977814,11.3689753,9.89847,6076.0,PC,no
150428135,16.051106,2.5869212,3482.0,CP,yes
150428135,37.4236838,1.3296571,3482.0,CP,yes
150428135,9.977273,0.9617288,3482.0,CP,yes
150428135,27.8096898,0.9491858,3482.0,CP,yes
154926644,2.7897577,15.2527,5794.0,PC,no
85113291,16.3475547,13.2139,3662.0,PC,no
317290270,4.9792822,12.0483,6677.0,PC,no
219707850,0.7331156,13.8557,3326.0,PC,no
390207998,9.8162989,9.90817,5755.9,PC,yes
99834321,8.1420107,8.96217,6089.0,APC,yes
343336312,51.9120896,9.69324,5437.0,PC,yes
289441015,1.5342604,6.09992,8194.0,FP,no
335661164,0.8406912,4.77919,5170.0,PC,no
405837291,2.3206673,4.047,4231.0,PC,no
219239945,13.697384,4.211945,5837.0,FP,yes
233867481,4.1976032,11.3523,5617.0,PC,yes
167631701,19.394038,10.5887,5493.0,PC,yes
322369867,4.0197822,9.47332,6208.0,PC,yes
67246795,4.2451891,7.66981,5358.0,PC,yes
158657991,0.7406805,6.53553,6204.8,APC,no
11894726,7.0687489,14.0241,3368.0,PC,no
16740548,1.598803,15.4905,9488.0,PC,no
1881298619,5.0826878,19.0027,6743.0,PC,no
156512187,20.3158735,17.8657,5725.0,PC,no
366119858,48.2590904,7.87933,5936.0,CP,yes
237914496,3.568141,2.0483578,4015.0,PC,yes
233287217,3.1642475,10.4341,6975.0,PC,no
233855268,49.5355004,10.5617,6173.0,PC,yes
125366299,2.8583729,16.0985,5537.0,PC,no
230856987,2.3404152,13.0087,6686.0,PC,no
354032153,1.9639208,12.0421,3914.3,PC,yes
219803922,66.9954225,11.7213,6078.0,PC,no
219809549,65.5580424,5.53264,4340.0,PC,yes
164783371,4.2885021,11.61,5937.5,PC,no
416195843,2.4596079,4.09395,5340.0,PC,no
446166017,1.9271521,13.364,3516.0,PC,no
237928815,8.6729683,2.28271,5384.0,PC,yes
237928815,22.5682711,2.479501,5384.0,PC,yes
430930679,2.5604496,1.60134,4679.0,PC,yes
284592989,1.7911016,7.0726104,3718.0,PC,no
22903436,17.7456043,2.44767,4526.0,PC,yes
29953537,0.7312783,1.7324,5508.0,PC,yes
418981325,0.9082202,5.31602,8482.0,APC,no
366074071,4.18142,14.794,6293.8,PC,yes
284300833,3.0513298,11.1893597,3937.0,PC,yes
269343479,4.1279985,15.1533,5865.0,APC,yes
210904767,8.6000492,3.12511,6920.0,PC,yes
329981856,3.3206355,3.01837,5768.0,PC,yes
260004324,3.8143009,1.1147163,3625.0,CP,yes
277039287,21.0562422,5.1947988,5376.0,PC,yes
201175570,9.6994666,9.5295926,4696.0,CP,yes
345724317,2.817627,3.22711,6320.6,FP,no
57299130,17.3840061,1.69425,5228.2,PC,yes
263723967,15.9669794,6.72555,5888.0,PC,yes
21720215,2.2775983,4.16351,6320.0,PC,no
201899356,3.1084574,13.2168,6024.0,PC,yes
31142436,5.2729668,2.56914,5294.0,PC,yes
235015217,4.0863647,13.1374,5969.0,PC,yes
337217173,40.3833862,2.03391,3236.0,PC,yes
391904697,47.0196372,3.1012834,5249.18,PC,yes
50592053,1.4182984,9.60116,9267.0,PC,no
18574158,4.9131459,7.84064,5999.0,FP,yes
22038430,2.8862017,1.71911,4269.0,PC,yes
329821992,2.8637988,7.75857,9416.0,PC,no
62676654,14.7595601,7.3454534,4708.0,PC,no
167227214,3.1290476,16.9082331,5585.0,KP,no
110178537,2.993282,21.7455581,6343.0,KP,no
325670253,3.3777419,13.6239337,5080.0,KP,yes
317520667,2.4651801,17.0861139,6848.0,KP,yes
104866616,4.4626647,13.3934403,7587.0,KP,no
219345200,719.0381327,16.6333557,5709.6,PC,no
469810663,5.8497196,2.71286,6009.6,PC,yes
469810663,1064.700399,4.45158,6009.6,PC,yes
244089109,2.1376682,15.7532,5806.0,KP,no
23961340,10.5137924,3.1867,4942.0,PC,yes
248769312,3.7570477,1.41479,5263.0,PC,yes
376867898,61.5555962,2.1796,6298.0,PC,yes
383723559,2.6667526,3.01006,6173.0,FP,yes
405010127,13.2341261,7.3853255,5025.0,KP,yes
139158696,15.3573522,13.3280613,5462.0,KP,yes
137685450,,8.964682,6181.58,KP,yes
160428500,8.7201675,2.35848,5443.0,PC,yes
167342439,52.7993058,2.3982714,5409.22,PC,yes
167342439,17.4757465,1.4862817,5409.22,PC,yes
289218489,4.4563756,2.98505,5658.0,PC,yes
14203588,5.5334128,2.57273,10409.0,PC,no
298658399,0.8118915,6.54453,6019.0,PC,no
276922692,13.1689848,11.4366,6282.0,PC,yes
138609069,4.6504794,18.8371,6274.0,PC,no
66266024,2.8120379,9.95975,6004.1,PC,no
138225319,3.4747684,16.2878,6572.0,PC,yes
188814758,6.403011,7.96127,5713.3,PC,yes
233266582,6.3962557,5.10457,5847.0,PC,yes
287191183,12.1252851,15.2955,4951.0,APC,no
391821647,1.996071,1.947951,6636.0,FP,no
366725641,36.6892187,9.1862,6647.0,PC,no
142385671,12.7617794,16.8306,6305.0,PC,yes
22740615,2.253174,11.9013,3340.0,PC,no
286923515,7.6253466,9.43868,5408.0,PC,yes
165337974,21.8153374,3.96837,5399.0,PC,yes
364571121,2.202258,11.2703,3388.0,APC,no
199289712,1.0092447,11.8411,5491.0,PC,no
233266797,7.9039906,9.39901,5797.0,PC,yes
274411493,7.1554749,19.6737,6919.0,APC,no
195933415,1.5852089,5.77903,11678.0,PC,no
396720998,32.3766006,3.6771515,50000.0,APC,no
396720998,777.0516742,1.3396102,50000.0,PC,no
166178400,60.6825768,16.0883,5918.0,PC,no
296327387,4.8510805,17.8341,5578.5,PC,no
195483731,1.102219,16.2877,7469.0,PC,no
62867537,2.8371938,18.3031,7980.0,APC,no
452864692,2.1125062,,,PC,no
395214388,4.6745746,13.7841,5759.0,PC,yes
199488690,3.3505745,11.4859,6940.0,PC,no
293949992,4.1560086,7.19145,6056.0,PC,yes
313922260,1.3821651,17.6176,7662.0,PC,no
430415564,4.4264918,14.8697,6231.0,PC,yes
309402106,216.24584,18.5681404,7053.0,FP,no
325765282,7.4156006,16.1132,6446.0,PC,no
444209952,1.8471592,,,PC,no
469523613,1.1838059,11.623,7433.0,PC,no
197604890,5.3590843,4.36817,4845.0,PC,yes
371579161,2.2215349,,,FP,yes
417564823,17.0548288,9.80945,5769.0,PC,no
66545173,2.7945508,13.7026,6345.0,PC,yes
237019002,8.6145655,12.146,6467.0,PC,no
430406538,2.4425105,,,PC,yes
430845815,3.2396607,,,PC,yes
38510224,18.3841259,2.1505216,4356.0,PC,yes
38510224,35.9432773,2.7375059,4356.0,PC,yes
266488971,8.8182594,13.1872,6052.0,PC,yes
200465781,7.0634276,11.2092,6354.0,PC,yes
66286602,3.424993,,,PC,yes
335624180,4.6351977,15.825,5691.0,PC,no
365712006,3.0436916,,,FP,yes
361944563,0.8738186,10.2138,5838.0,APC,no
325908483,18.9438583,10.0797,5583.0,PC,yes
199676274,8.8691255,,,APC,yes
286382849,37.8016862,6.55527,6783.0,PC,yes
420383981,2.5933417,15.3451,6258.1,PC,no
150151262,9.531366,2.24794,4504.0,CP,yes
150151262,51.6991421,2.45531,4504.0,CP,yes
150151262,53.746482,3.263156,4504.0,FA,yes
150151262,84.83869,2.03857,4504.0,CP,yes
64198376,3.1739167,17.4128,7099.0,PC,no
469436001,0.9739887,21.8604,7357.0,FP,no
277853911,0.3075961,17.2274,3257.0,PC,no
345596003,2.6414334,13.6255,5753.0,PC,yes
272829240,21.7276636,8.18265,3437.0,PC,yes
344855300,3.2966077,14.8596,6259.0,PC,yes
256418577,3.3683989,13.3562,6902.0,PC,no
269231011,2.9650741,,,PC,yes
434086605,8.8204144,11.5324,5672.0,PC,yes
167600516,35.9993588,2.2253394,4316.7,PC,no
167600516,1.8715209,1.0618157,4316.7,PC,no
434270112,1.2433877,8.07577,6488.0,PC,no
419524589,5.3295884,,,PC,yes
404898080,1.4716633,21.4506,5298.0,PC,no
420018238,3.8282053,11.9804,6455.0,PC,yes
269102377,3.5899561,18.0461,6224.0,PC,yes
188539008,10.6185545,12.568,5925.9,PC,yes
470749725,5.6897753,,,PC,yes
161687209,1.2529962,19.179,4220.0,FP,no
269514008,5.4149624,16.1825,7979.0,PC,no
269330087,3.8850223,11.9861,7162.0,PC,no
219195044,4.3239329,1.5008877,3782.0,PC,yes
219195044,10.1775475,1.5705443,3782.0,PC,yes
371909591,5.1879527,14.8534,6617.0,PC,no
235717158,2.4141149,5.83132,3438.0,PC,no
263723781,6.5433068,16.0666,5295.0,PC,no
408548144,1.1376981,2.77467,4244.0,PC,yes
400235555,0.5289141,6.67772,5739.6,PC,no
8416274,23.2471066,13.9025,5839.1,PC,yes
402848417,28.4664618,9.21955,5888.0,PC,yes
405542683,1.3473988,9.67861,3576.0,PC,no
351599985,1.3432587,3.99294,5031.1,PC,yes
459323923,2.6520679,11.2606,3247.0,CP,yes
271971130,19.2879579,1.7145308,3075.0,CP,yes
352284958,0.8818115,9.47171,6571.0,PC,no
331619598,7.1467369,3.63858,6252.0,PC,yes
378860702,3.1875721,,,PC,yes
154869806,27.6174987,3.92928,5469.0,PC,yes
377622130,8.8600515,9.20623,5481.0,PC,yes
468350765,3.8949005,2.15693,4718.0,PC,yes
376354189,1.9299641,11.758,3554.0,PC,no
469523619,1.1838063,9.29553,8996.0,PC,no
431033767,3.338577,11.9188,7482.0,PC,no
444159424,8.8922064,,,PC,yes
119081096,0.83707,2.98849,3776.0,FP,no
154264903,3.0825102,10.2259,6001.8,PC,yes
415461195,3.8285502,12.7621,7075.0,PC,no
341005781,8.6393678,8.17498,3468.0,PC,no
343774169,5.3913891,4.28654,5179.0,PC,yes
326470400,736.5528811,3.13923,5659.0,FP,yes
239277658,3.2509657,12.8297161,5757.0,KP,yes
288421619,12.9228111,2.1004549,3166.0,PC,yes
456482025,13.723753,7.707781,6374.4,PC,no
427685831,1.7497746,15.5589079,5087.0,KP,no
372048733,3.4375711,15.0290201,5874.0,PC,yes
275248683,0.53079,,3788.4,FP,no
63100069,1.917096,3.5741192,3653.0,PC,yes
420191136,23.5367004,3.3862,7487.0,PC,no
302173245,2.7547949,3.7424744,5531.0,PC,no
268727719,0.6257352,9.1590642,3718.0,FP,no
25472026,4.2422767,14.4051573,6223.0,PC,yes
26999884,2.9944941,15.498003,7465.0,PC,no
44161614,,10.7825,4122.8,PC,yes
51768374,6.8434236,2.93142,6060.0,PC,yes
419877797,5.2169076,2.0097,5966.0,PC,yes
196201652,2.7384363,10.4314,4964.0,PC,yes
150247134,12.8650769,1.90058,5031.0,FA,yes
314992600,3.2607791,3.18123,5975.0,PC,yes
419878733,5.1794403,5.8283,5946.0,PC,yes
408469564,14.7126653,2.08605,6156.0,PC,yes
422159302,10.5739387,4.60829,9088.0,PC,no
426956677,1.1976555,1.53572,5598.9,PC,yes
77490011,2.6881318,3.537073,3244.0,PC,yes
124895104,1.7024504,16.0263,6026.0,PC,no
350064389,2.1570981,,,PC,no
317849098,4.773664,,,PC,yes
18885659,2.8890956,12.4627,3643.0,PC,yes
184952758,4.109953,1.81345,5653.0,FP,yes
277499689,4.1223508,11.9742,6116.7,PC,yes
364007087,5.6604695,8.32101,5711.0,PC,yes
123234747,16.3425332,3.45358,5946.0,PC,yes
325086150,5.4934218,17.1065,6028.0,FP,no
24499407,4.167309,12.5792,6552.0,PC,no
62682198,3.8242663,13.0807,5211.0,PC,yes
39464158,2.7998534,12.343,4412.0,PC,yes
415377888,2.5122863,15.8933,6156.0,PC,yes
317170536,4.2271814,13.559,5913.0,PC,yes
310586478,3.1540886,11.8788,4521.0,PC,yes
131419878,3.16043,2.38866,6482.3,FP,no
205044976,5.0660693,12.5338,5269.0,PC,no
159893748,7.2229767,,5753.1,PC,yes
116262653,7.7600907,16.1727,5940.0,PC,no
44388479,5.7351935,9.87741,5042.0,PC,no
71083829,3.8080897,11.3715,6343.0,PC,yes
345009464,3.4844157,11.7346,5917.0,PC,no
120313529,3.5689392,7.89993,6326.0,PC,yes
342276668,12.0080349,7.16846,6554.0,PC,no
388371132,3.6366231,12.4438,5978.0,PC,yes
425706173,2.6343177,13.5381,7495.0,PC,no
