pl_orbper,pl_orbsmax,pl_eqt,st_logg,st_mass,pl_insol,pl_rade,st_age,st_rad,st_met,st_teff,ra,dec,disposition,source
5.0639064,0.0819,870.5,4.447,0.959,133.2115,2.46,4.765000000000001,0.73,-0.08,4797.0,169.7935178,-0.2844389,CONFIRMED,K2
5.06468,0.0819,877.0,4.447,0.959,133.2115,2.31,4.765000000000001,0.966,-0.08,5662.0,169.7935178,-0.2844389,CONFIRMED,K2
5.06347,0.0819,870.5,4.447,0.959,133.2115,2.32,4.765000000000001,0.712,-0.08,5662.0,169.7935178,-0.2844389,CONFIRMED,K2
5.06416,0.0532,801.0,4.52,0.78,97.8,2.41,4.765000000000001,0.74,-0.02,4870.0,169.7935178,-0.2844389,CONFIRMED,K2
5.06408,0.0545,870.5,4.562,0.84,135.0,2.44,4.765000000000001,0.8,-0.08,5147.0,169.7935178,-0.2844389,CONFIRMED,K2
19.0912,0.0819,870.5,4.447,0.959,133.2115,2.03,4.765000000000001,0.785,-0.08,5662.0,59.037486,13.5590288,CONFIRMED,K2
19.09995,0.0819,870.5,4.65,0.913111,133.2115,2.11327433,4.765000000000001,0.841458,0.07,5377.0,59.037486,13.5590288,CONFIRMED,K2
19.0918,0.135,870.5,4.519,0.9,32.5,2.01,4.765000000000001,0.87,-0.08,5441.0,59.037486,13.5590288,CONFIRMED,K2
5.605309,0.0819,870.5,4.65,0.913111,133.2115,1.48914397,4.765000000000001,0.841458,0.07,5377.0,59.037486,13.5590288,CONFIRMED,K2
5.605,0.0596,870.5,4.519,0.9,166.0,1.47,4.765000000000001,0.87,-0.08,5441.0,59.037486,13.5590288,CONFIRMED,K2
5.60473,0.0819,870.5,4.447,0.959,133.2115,1.41,4.765000000000001,0.785,-0.08,5662.0,59.037486,13.5590288,CONFIRMED,K2
28.8819,0.0819,870.5,4.447,0.959,133.2115,2.39,4.765000000000001,0.785,-0.08,5662.0,59.037486,13.5590288,CONFIRMED,K2
28.867253,0.0819,870.5,4.65,0.913111,133.2115,2.55211506,4.765000000000001,0.841458,0.07,5377.0,59.037486,13.5590288,CONFIRMED,K2
6.10099028,0.0819,870.5,4.56844,0.772,133.2115,2.47,4.765000000000001,0.756173,-0.08,4784.0,57.4854562,14.5020556,CONFIRMED,K2
6.10241,0.0819,870.5,4.447,0.959,133.2115,2.38,4.765000000000001,0.702,-0.08,5662.0,57.4854562,14.5020556,CONFIRMED,K2
6.10224,0.0579,870.5,4.668,0.697,44.0,1.82,4.765000000000001,0.631,-0.08,4530.0,57.4854562,14.5020556,CONFIRMED,K2
6.102325,0.059,870.5,4.447,0.745273,62.9,1.97,4.765000000000001,0.634663,-0.08,4674.13,57.4854562,14.5020556,CONFIRMED,K2
7.195834,0.0819,870.5,4.447,0.959,133.2115,2.6,4.765000000000001,0.966,-0.08,5662.0,58.5148951,15.1371158,CANDIDATE,K2
2.747227,0.032,870.5,4.447,0.594112,38.8,1.71,4.765000000000001,0.547001,-0.08,3875.75,59.9013782,15.5587994,CONFIRMED,K2
2.74697,0.03014,870.5,4.863,0.484,41.5,1.244,4.765000000000001,0.424,-0.08,3910.0,59.9013782,15.5587994,CONFIRMED,K2
2.747128,0.0819,870.5,4.447,0.959,133.2115,1.36,4.765000000000001,0.424,-0.08,5662.0,59.9013782,15.5587994,CONFIRMED,K2
10.00102551,0.0819,870.5,4.6829,0.556642,133.2115,2.47,4.765000000000001,0.562821,-0.08,3848.0,59.9013782,15.5587994,CONFIRMED,K2
9.99791,0.0819,870.5,4.447,0.959,133.2115,1.7,4.765000000000001,0.424,-0.08,5662.0,59.9013782,15.5587994,CONFIRMED,K2
9.99767,0.07131,870.5,4.863,0.484,7.42,1.483,4.765000000000001,0.424,-0.08,3910.0,59.9013782,15.5587994,CONFIRMED,K2
9.997442,0.076,870.5,4.447,0.594112,6.9,2.11,4.765000000000001,0.547001,-0.08,3875.75,59.9013782,15.5587994,CONFIRMED,K2
6.4215,0.0665,870.5,4.481,0.95,178.0,2.41,4.765000000000001,0.93,-0.08,5652.0,55.8093566,16.6344396,CONFIRMED,K2
6.42149,0.0819,870.5,4.447,0.959,133.2115,2.51,4.765000000000001,0.836,-0.08,5662.0,55.8093566,16.6344396,CONFIRMED,K2
27.86,0.1768,870.5,4.481,0.95,25.3,2.03,4.765000000000001,0.93,-0.08,5652.0,55.8093566,16.6344396,CONFIRMED,K2
27.8522,0.0819,870.5,4.447,0.959,133.2115,2.16,4.765000000000001,0.836,-0.08,5662.0,55.8093566,16.6344396,CONFIRMED,K2
0.684541,0.0819,870.5,4.447,0.959,133.2115,1.36,4.765000000000001,0.671,-0.08,5662.0,59.464829,18.4649505,CONFIRMED,K2
0.684533,0.01263,870.5,4.776,0.573,479.0,1.01,4.765000000000001,0.507,-0.08,4268.0,59.464829,18.4649505,CONFIRMED,K2
0.684559,0.0819,870.5,4.3,0.959,133.2115,1.2,4.765000000000001,0.68,-0.36,4427.0,59.464829,18.4649505,CONFIRMED,K2
0.68458757,0.0819,870.5,4.52609,0.66,133.2115,2.47,4.765000000000001,0.734112,-0.08,4222.0,59.464829,18.4649505,CONFIRMED,K2
0.684557,0.013,870.5,4.447,0.69834,1069.1,1.37,4.765000000000001,0.675849,-0.08,4376.21,59.464829,18.4649505,CONFIRMED,K2
0.684575,0.0819,870.5,4.17,0.959,133.2115,1.4,4.765000000000001,0.71,-0.28,4462.0,59.464829,18.4649505,CONFIRMED,K2
0.684553,0.0819,870.5,4.65,0.678307,133.2115,1.27572042,4.765000000000001,0.646851,-0.14,4441.0,59.464829,18.4649505,CONFIRMED,K2
0.68453862616,0.0819,1355.0,4.44,0.7,800.0,1.4,4.765000000000001,0.71,0.14,4232.0,59.464829,18.4649505,CONFIRMED,K2
8.775864,0.0819,870.5,4.52,0.757495,133.2115,1.97521161,4.765000000000001,0.721964,-0.35,5129.0,51.5531053,18.6355718,CONFIRMED,K2
8.77683,0.077,870.5,4.579,0.79,78.0,1.96,4.765000000000001,0.76,-0.08,5482.0,51.5531053,18.6355718,CONFIRMED,K2
8.77709,0.0819,870.5,4.447,0.959,133.2115,5.1,4.765000000000001,0.8,-0.08,5662.0,51.5531053,18.6355718,CONFIRMED,K2
9.72664,0.0819,870.5,4.447,0.959,133.2115,8.42,4.765000000000001,1.508,-0.08,5662.0,66.2363638,18.8273617,CONFIRMED,K2
9.726618,0.094,979.0,4.208,1.164,133.2115,7.6,4.765000000000001,1.401,0.328,5747.0,66.2363638,18.8273617,CONFIRMED,K2
9.72739,0.0876,870.5,4.47,0.947,85.0,4.6,4.765000000000001,0.93,-0.08,5406.0,66.2363638,18.8273617,CONFIRMED,K2
9.72665,0.0819,1214.0,4.11,0.959,361.739,7.23871,4.765000000000001,1.45,-0.08,5583.6,66.2363638,18.8273617,CONFIRMED,K2
4.61228,0.042,870.5,4.447,0.477046,16.4,2.3,4.765000000000001,0.459539,-0.08,3624.15,54.7514566,19.1199667,CONFIRMED,K2
4.61244,0.0819,870.5,4.447,0.959,133.2115,1.27,4.765000000000001,0.256,-0.08,5662.0,54.7514566,19.1199667,CONFIRMED,K2
4.6122,0.0345,870.5,5.022,0.258,7.8,1.23,4.765000000000001,0.256,-0.08,3537.0,54.7514566,19.1199667,CONFIRMED,K2
1.095962,0.0819,870.5,4.447,0.959,133.2115,0.617,4.765000000000001,0.318,-0.08,5662.0,57.0671234,20.4594885,CONFIRMED,K2
1.096026,0.01462,870.5,4.965,0.347,78.0,0.615,4.765000000000001,0.318,-0.08,3691.0,57.0671234,20.4594885,CONFIRMED,K2
1.095979,0.017,870.5,4.70687,0.531616,144.4,1.08,4.765000000000001,0.535057,-0.08,3677.0,57.0671234,20.4594885,CONFIRMED,K2
18.4474,0.1098,870.5,4.816,0.519,4.4,5.6,4.765000000000001,0.468,-0.08,4052.0,176.263724,0.0054085,CONFIRMED,K2
18.44883,0.0848,284.0,4.447,0.24,133.2115,1.6,4.765000000000001,0.25,-0.46,3468.0,176.263724,0.0054085,CONFIRMED,K2
18.448653,0.0819,870.5,4.447,0.959,133.2115,3.33,4.765000000000001,0.52,-0.08,3765.0,176.263724,0.0054085,CONFIRMED,K2
18.44951,0.0819,870.5,4.447,0.959,133.2115,3.09,4.765000000000001,0.468,-0.08,5662.0,176.263724,0.0054085,CONFIRMED,K2
18.4498,0.091,314.0,4.447,0.3,1.36,2.25,1.0,0.31,-0.25,3390.0,176.263724,0.0054085,CONFIRMED,K2
13.71468745,0.0819,870.5,4.62196,0.647,133.2115,2.47,4.765000000000001,0.650887,-0.038,4133.13,59.1527391,22.4724517,CONFIRMED,K2
13.734907,0.1,870.5,4.447,0.704613,10.2,2.53,4.765000000000001,0.634754,-0.08,4421.98,59.1527391,22.4724517,CONFIRMED,K2
13.7311,0.0926,870.5,4.791,0.562,7.5,2.04,4.765000000000001,0.494,-0.08,4136.0,59.1527391,22.4724517,CONFIRMED,K2
13.733314,0.096,502.0,4.653,0.629,133.2115,2.6,4.765000000000001,0.619,-0.225,4484.0,59.1527391,22.4724517,CONFIRMED,K2
13.73288,0.0819,870.5,4.447,0.959,133.2115,2.64,4.765000000000001,0.646,-0.08,5662.0,59.1527391,22.4724517,CONFIRMED,K2
2.90022,0.0819,870.5,4.447,0.959,133.2115,1.36,4.765000000000001,0.646,-0.08,5662.0,59.1527391,22.4724517,CONFIRMED,K2
2.900706,0.035,870.5,4.447,0.704613,80.8,1.3,4.765000000000001,0.634754,-0.08,4421.98,59.1527391,22.4724517,CONFIRMED,K2
2.90032,0.0328,870.5,4.791,0.562,59.0,1.02,4.765000000000001,0.494,-0.08,4136.0,59.1527391,22.4724517,CONFIRMED,K2
1.41929871,0.0819,870.5,4.86273,0.347552,133.2115,2.47,4.765000000000001,0.361559,-0.08,3326.0,63.2182348,24.2047218,CONFIRMED,K2
1.419604,0.018,870.5,4.447,0.383934,56.1,1.22,4.765000000000001,0.32067,-0.08,3488.9,63.2182348,24.2047218,CONFIRMED,K2
1.419714,0.0819,870.5,4.447,0.959,133.2115,1.18,4.765000000000001,0.284,-0.08,5662.0,63.2182348,24.2047218,CONFIRMED,K2
1.419549,0.0164,870.5,5.0,0.292,46.0,1.1,4.765000000000001,0.284,-0.08,3622.0,63.2182348,24.2047218,CONFIRMED,K2
0.701818,0.0819,870.5,4.447,0.959,133.2115,2.56,4.765000000000001,0.966,-0.08,5662.0,60.0698588,25.4798898,CANDIDATE,K2
10.134016,0.0696,383.0,4.84,0.44,133.2115,3.88,4.765000000000001,0.42,-0.03,3548.0,129.3625717,18.9766197,CONFIRMED,K2
10.13389,0.0653,870.5,4.447,0.361,133.2115,3.47,0.8,0.402,0.11,3471.0,129.3625717,18.9766197,CONFIRMED,K2
10.134279,0.0819,870.5,4.447,0.959,133.2115,14.8,4.765000000000001,0.43,-0.08,5662.0,129.3625717,18.9766197,CONFIRMED,K2
10.1338,0.0819,870.5,4.81298,0.408283,133.2115,2.47,4.765000000000001,0.414978,-0.08,3411.0,129.3625717,18.9766197,CONFIRMED,K2
10.135091,0.0819,870.5,4.447,0.43,133.2115,3.7,0.79,0.44,0.14,3410.0,129.3625717,18.9766197,CONFIRMED,K2
10.134231,0.0819,870.5,4.447,0.959,133.2115,1.76,4.765000000000001,0.226,-0.08,5662.0,129.3625717,18.9766197,CONFIRMED,K2
10.1346454,0.0525,474.0,4.85,0.41,133.2115,3.31,4.765000000000001,0.4,0.1,3566.0,129.3625717,18.9766197,CONFIRMED,K2
10.13446,0.0819,870.5,4.447,0.959,133.2115,1.92,4.765000000000001,0.226,-0.08,5662.0,129.3625717,18.9766197,CONFIRMED,K2
8.406,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,4.70881,0.313,4642.56,127.762837,10.8475571,CONFIRMED,K2
8.405276,0.0819,870.5,3.5,1.054213,133.2115,8.04276104,4.765000000000001,2.949151,0.27,4836.0,127.762837,10.8475571,CONFIRMED,K2
8.3606759,0.081,870.5,4.447,1.16,133.2115,14.68379,4.765000000000001,4.2,-0.08,5662.0,127.762837,10.8475571,CONFIRMED,K2
8.4071591,0.0819,910.0,4.447,0.959,114.149,10.1248,4.765000000000001,4.71,-0.08,4642.6,127.762837,10.8475571,CONFIRMED,K2
8.406726,0.086,1499.0,3.22,1.2,133.2115,10.61,4.765000000000001,4.47,0.33,4717.0,127.762837,10.8475571,CONFIRMED,K2
8.4061,0.0819,870.5,3.26,1.16,133.2115,14.68379,7.6,4.2,0.42,4790.0,127.762837,10.8475571,CONFIRMED,K2
8.40685,0.0819,870.5,4.447,0.959,133.2115,10.88,4.765000000000001,4.09,-0.08,5662.0,127.762837,10.8475571,CONFIRMED,K2
8.407115,0.0854,1566.0,3.276,1.17,133.2115,13.45077684,7.5,4.14,0.328,4673.0,127.762837,10.8475571,CONFIRMED,K2
8.406951,0.0819,870.5,4.447,0.959,133.2115,11.5,4.765000000000001,4.79,-0.08,5662.0,127.762837,10.8475571,CONFIRMED,K2
8.4061,0.0819,870.5,3.26,1.16,133.2115,14.68379,7.8,4.2,0.42,4790.0,127.762837,10.8475571,CONFIRMED,K2
10.13682,0.0819,870.5,4.447,0.959,133.2115,4.6,4.765000000000001,1.37,-0.08,5662.0,126.4882114,11.5110933,CONFIRMED,K2
10.13675,0.0943,1102.0,4.23,1.074,133.2115,4.3,5.2,1.311,-0.2,6120.0,126.4882114,11.5110933,CONFIRMED,K2
10.136796,0.0819,870.5,4.09,1.155595,133.2115,5.00805298,4.765000000000001,1.5082,-0.1,6095.0,126.4882114,11.5110933,CONFIRMED,K2
10.13693,0.0819,1093.0,4.12,0.91,339.0,4.93,4.765000000000001,1.565,-0.06,6103.0,126.4882114,11.5110933,CONFIRMED,K2
10.13892836,0.0819,870.5,4.17177,1.23,133.2115,2.47,4.765000000000001,1.50696,-0.08,6283.0,126.4882114,11.5110933,CONFIRMED,K2
10.136527,0.0819,870.5,4.447,0.959,133.2115,4.5,4.765000000000001,1.39,-0.08,5662.0,126.4882114,11.5110933,CONFIRMED,K2
10.136448,0.0974,1092.0,4.13,1.2,133.2115,5.2,4.765000000000001,1.57,-0.06,6172.0,126.4882114,11.5110933,CONFIRMED,K2
10.1367283,0.0819,1563.0,4.17177,0.959,992.258,5.44119,4.765000000000001,1.51,-0.08,6283.0,126.4882114,11.5110933,CONFIRMED,K2
10.1367349,0.0986,1185.0,4.169,1.246,133.2115,5.06645928,3.4,1.518,-0.044,6260.0,126.4882114,11.5110933,CONFIRMED,K2
10.136,0.0819,870.5,4.17177,1.23,133.2115,2.47,4.765000000000001,1.50696,-0.08,6283.0,126.4882114,11.5110933,CONFIRMED,K2
18.24841,0.0819,870.5,4.447,0.959,133.2115,12.48,4.765000000000001,2.71,-0.08,5662.0,208.7737624,-5.4424943,CONFIRMED,K2
18.25,0.0819,870.5,3.62228,1.14,133.2115,2.47,4.765000000000001,2.73115,0.169,6073.27,208.7737624,-5.4424943,CONFIRMED,K2
18.249,0.159,870.5,3.67,1.6,133.2115,14.45961,2.4,3.1,0.2,5990.0,208.7737624,-5.4424943,CONFIRMED,K2
18.251985,0.1597,1113.0,3.81,1.63,133.2115,11.73,4.765000000000001,2.63,0.21,6217.0,208.7737624,-5.4424943,CONFIRMED,K2
18.248708,0.0819,870.5,3.78,1.424556,133.2115,10.53585955,4.765000000000001,2.276457,0.15,6033.0,208.7737624,-5.4424943,CONFIRMED,K2
18.24783,0.153,1184.0,3.783,1.44,133.2115,11.88151954,3.7,2.55,0.2,6069.0,208.7737624,-5.4424943,CONFIRMED,K2
18.252213,0.0819,870.5,4.447,0.959,133.2115,8.3,4.765000000000001,1.98,-0.08,5662.0,208.7737624,-5.4424943,CONFIRMED,K2
18.24901,0.0819,1108.0,3.9,1.48,357.0,12.37,4.765000000000001,2.66,0.24,6053.0,208.7737624,-5.4424943,CONFIRMED,K2
1.33711716,0.0819,870.5,4.601,0.74,133.2115,2.47,4.765000000000001,0.713,0.02,4645.0,207.6554928,-6.8040714,CONFIRMED,K2
1.337116562,0.0819,870.5,4.601,0.74,133.2115,2.47,4.765000000000001,0.713,0.02,4645.0,207.6554928,-6.8040714,CONFIRMED,K2
1.337,0.0819,870.5,4.51739,0.699,133.2115,2.47,4.765000000000001,0.763091,-0.08,4459.0,207.6554928,-6.8040714,CONFIRMED,K2
1.33711647,0.02153,1344.0,4.53,0.743,133.2115,14.056,5.0,0.776,0.02,4645.0,207.6554928,-6.8040714,CONFIRMED,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,290.49683,41.25769,CONFIRMED,K2
1.337116553,0.0216,870.5,4.601,0.74,133.2115,12.89035,1.4,0.713,-0.02,4645.0,207.6554928,-6.8040714,CONFIRMED,K2
1.337116,0.0819,870.5,4.447,0.959,133.2115,11.5,4.765000000000001,0.66,-0.08,5662.0,207.6554928,-6.8040714,CONFIRMED,K2
1.3371164,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,207.6554928,-6.8040714,CONFIRMED,K2
1.3371182,0.02149,1292.0,4.601,0.74,133.2115,12.823,4.765000000000001,0.713,0.02,4645.0,207.6554928,-6.8040714,CONFIRMED,K2
1.33711405,0.0819,870.5,4.51739,0.699,133.2115,2.47,4.765000000000001,0.763091,-0.08,4459.0,207.6554928,-6.8040714,CONFIRMED,K2
1.33711569,0.0819,870.5,4.447,0.959,133.2115,11.85,4.765000000000001,0.6629,-0.08,5662.0,207.6554928,-6.8040714,CONFIRMED,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,290.49683,41.25769,CONFIRMED,K2
1.33711647,0.02153,870.5,4.447,0.743,133.2115,14.056086,7.0,0.776,0.02,4645.0,207.6554928,-6.8040714,CONFIRMED,K2
1.5108261,0.0819,870.5,5.2396,0.0898,133.2115,2.47,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
1.51087,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
1.51087081,0.01111,400.1,4.447,0.0802,4.25,1.086,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
1.51088432,0.011534,397.6,4.447,0.0898,4.15,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
1.510826,0.01154,870.5,5.2396,0.0898,4.153,1.116,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.01154775,870.5,4.447,0.089,133.2115,1.121,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
1.51094471179,0.0819,802.86,5.27596,0.959,98.1931,1.20389172,4.765000000000001,0.114827,-0.08,5780.0,346.6263919,-5.0434618,CONFIRMED,K2
1.510848,0.01111,400.0,4.447,0.08,4.25,1.113,0.5,0.117,0.04,2550.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.0819,366.0,5.27596,0.090778,133.2115,2.47,4.765000000000001,0.114827,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
2.421937,0.0158,870.5,5.2396,0.0898,2.214,1.097,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
2.421848,0.01522,342.0,4.447,0.08,2.26,1.049,0.5,0.117,0.04,2550.0,346.6263919,-5.0434618,CONFIRMED,K2
2.4218233,0.01521,341.9,4.447,0.0802,2.27,1.056,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
2.4219371,0.0819,870.5,5.2396,0.0898,133.2115,2.47,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
2.42179346,0.01579,339.7,4.447,0.0898,2.211,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.01581512,870.5,4.447,0.089,133.2115,1.095,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.0819,315.0,5.27596,0.090778,133.2115,2.47,4.765000000000001,0.114827,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
4.04961,0.02144,288.0,4.447,0.0802,1.143,0.772,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.02228038,870.5,4.447,0.089,133.2115,0.784,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
4.049219,0.02227,870.5,5.2396,0.0898,1.115,0.788,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
4.04978035,0.02226,286.2,4.447,0.0898,1.114,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
6.09956479,0.02924,249.7,4.447,0.0898,0.645,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
6.101013,0.02925,870.5,5.2396,0.0898,0.646,0.92,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
6.099615,0.02817,251.3,4.447,0.0802,0.662,0.918,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
6.09705,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.02928285,870.5,4.447,0.089,133.2115,0.91,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.03853361,870.5,4.447,0.089,133.2115,1.046,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
9.20659399,0.038774,217.7,4.447,0.0898,0.373,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
9.2129,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
9.20754,0.03849,870.5,5.2396,0.0898,0.373,1.045,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
9.20669,0.0371,219.0,4.447,0.0802,0.382,1.045,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.04687692,870.5,4.447,0.089,133.2115,1.148,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
12.35294,0.0451,198.6,4.447,0.0802,0.258,1.127,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
12.352446,0.04683,870.5,5.2396,0.0898,0.252,1.129,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
12.3535557,0.04681528,197.3,4.447,0.0898,0.252,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
18.772866,0.06189,870.5,5.2396,0.0898,0.144,0.755,4.765000000000001,0.1192,-0.08,2566.0,346.6263919,-5.0434618,CONFIRMED,K2
8.3606759,0.06193488,870.5,4.447,0.089,133.2115,0.773,4.765000000000001,0.966,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
18.767,0.0819,173.0,5.27596,0.090778,0.165,0.752,4.765000000000001,0.114827,-0.08,5662.0,346.6263919,-5.0434618,CONFIRMED,K2
18.7672745,0.0618656,171.7,4.447,0.0898,0.144,2.47,4.765000000000001,0.1234,0.0535,2520.0,346.6263919,-5.0434618,CONFIRMED,K2
20.0,0.063,168.0,4.447,0.0802,0.131,0.755,4.765000000000001,0.117,0.04,2559.0,346.6263919,-5.0434618,CONFIRMED,K2
24.1396,0.1688,677.0,4.447,1.101,35.0,10.27,0.023,1.345,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
24.13861,0.1687,668.0,4.246,1.099,33.2,10.22,0.023,1.314,-0.08,4970.0,61.331654,20.1570318,CONFIRMED,K2
24.1315,0.0819,870.5,4.447,1.095,133.2115,9.53,4.765000000000001,1.33,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
24.1399,0.1719,870.5,4.447,1.17,133.2115,9.72939525,0.02,1.278,0.1,5050.0,61.331654,20.1570318,CONFIRMED,K2
24.141341,0.0819,870.5,4.447,1.135,133.2115,2.47,0.028,1.407,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
8.2438,0.0819,870.5,4.447,1.095,133.2115,5.05,4.765000000000001,1.33,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
8.24958,0.0825,968.0,4.447,1.101,146.0,5.59,0.023,1.345,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
8.24892,0.0841,870.5,4.447,1.17,133.2115,5.15613112,0.02,1.278,0.1,5050.0,61.331654,20.1570318,CONFIRMED,K2
8.24959,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
12.4032,0.1083,845.0,4.447,1.101,85.0,6.41,0.023,1.345,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
12.396,0.0819,870.5,4.447,1.095,133.2115,6.13,4.765000000000001,1.33,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
12.4058,0.1103,870.5,4.447,1.17,133.2115,6.43395492,0.02,1.278,0.1,5050.0,61.331654,20.1570318,CONFIRMED,K2
60.0,0.308,492.0,4.447,1.101,10.0,8.74,0.023,1.345,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
53.5,0.0819,870.5,4.227,1.26,133.2115,9.97599282,0.0125,1.43,-0.08,4941.0,61.331654,20.1570318,CONFIRMED,K2
44.1699,0.0819,870.5,4.447,1.095,133.2115,9.94,4.765000000000001,1.33,-0.08,5662.0,61.331654,20.1570318,CONFIRMED,K2
40.2,0.2409,870.5,4.447,1.17,133.2115,8.23860081,0.02,1.278,0.1,5050.0,61.331654,20.1570318,CONFIRMED,K2
5.72149,0.055,770.0,4.5,0.69,133.2115,10.53646,4.765000000000001,0.66,0.02,4430.0,188.3864277,-10.1462141,CONFIRMED,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,290.49683,41.25769,CONFIRMED,K2
5.72148722,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,188.3864277,-10.1462141,CONFIRMED,K2
5.7214742,0.0819,870.5,4.633,0.683,133.2115,2.47,3.4,0.67,0.02,4425.0,188.3864277,-10.1462141,CONFIRMED,K2
5.7214742,0.0819,672.5,4.633,0.959,51.0,10.55,4.765000000000001,0.67,0.02,4425.0,188.3864277,-10.1462141,CONFIRMED,K2
5.72226,0.0819,687.0,4.64,0.959,37.0251,12.8433,4.765000000000001,0.73,-0.08,4233.2,188.3864277,-10.1462141,CONFIRMED,K2
5.72148926,0.0819,870.5,4.5,0.69,133.2115,2.47,4.765000000000001,0.66,0.02,4430.0,188.3864277,-10.1462141,CONFIRMED,K2
5.7214904,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,188.3864277,-10.1462141,CONFIRMED,K2
8.3606759,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,188.3864277,-10.1462141,CONFIRMED,K2
5.7214742,0.0819,870.5,4.447,0.959,133.2115,2.47,3.4,0.67,-0.08,4425.0,188.3864277,-10.1462141,CONFIRMED,K2
5.7214742,0.0558,870.5,4.5,0.69,133.2115,10.626132,4.765000000000001,0.66,0.02,4430.0,188.3864277,-10.1462141,CONFIRMED,K2
